paper_no,Name,URL,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20
1271,Is Smoking as a Risk Factor for Bladder Cancer Poorly Represented on the World Wide Web?,http://www.siucongress.org/eipdf/siu2012Abstract01610.pdf,Aza Mohammed,Gulmobeen Aurangzeb,John Beatty,,,,,,,,,,,,,,,,,
1272,Usage of Electrical Continuity Testing During Artificial Urinary Sphincter Revision,http://www.siucongress.org/eipdf/siu2012Abstract01611.pdf,Daniel Liberman,Luc Valiquette,,,,,,,,,,,,,,,,,,
1273,"Artificial Urinary Sphincter: Our 20 Year Single Center, Single Surgeon Experience",http://www.siucongress.org/eipdf/siu2012Abstract01612.pdf,Daniel Liberman,Luc Valiquette,,,,,,,,,,,,,,,,,,
1275,Treatment Outcome of Extragonadal Germ Cell Tumors,http://www.siucongress.org/eipdf/siu2012Abstract01614.pdf,Ken-ichi Kakimoto,Ken Takeda,Yasuyuki Arai,Yasushi Nakayama,Kazuo Nishimura,,,,,,,,,,,,,,,
1276,"The Experiences of Centre of Robotic Surgery in Usti Nad Labem, Czech Republic with Robotic Partial Nephrectomy",http://www.siucongress.org/eipdf/siu2012Abstract01615.pdf,Marek Broul,Jan Schraml,Milos Bocan,Miroslav Strbavý,Milous Derner,Eva Sticová,,,,,,,,,,,,,,
1278,Do Guidelines on Disease Management Matter? The Example of Hematuria Recommendations in Sweden,http://www.siucongress.org/eipdf/siu2012Abstract01617.pdf,Per-Uno Malmström,,,,,,,,,,,,,,,,,,,
1279,Effects of Sphingosine-1-Phophate Activation on Protecting Against Testicular Torsion-Detorsion Injury in Rats,http://www.siucongress.org/eipdf/siu2012Abstract01618.pdf,Hung-Jen Shih,Chun-Jen Huang,Tao-Yeuan Wang,,,,,,,,,,,,,,,,,
1281,The Efficacy of Levofloxacin or Ciprofloxacin in Management of Chronic Non-Bacterial Prostatitis,http://www.siucongress.org/eipdf/siu2012Abstract01620.pdf,Yu-Wei Lai,Chieh-Hao Cheng,Thomas Y Hsueh,Yi-Chun Chiu,Shiou-Sheng Chen,Allen W. Chiu,,,,,,,,,,,,,,
1285,Robotic Ultrasound Probe in Robotic Partial Nephrectomy,http://www.siucongress.org/eipdf/siu2012Abstract01625.pdf,Bartosz Kaczmarek,Shyam Sukumar,Quoc-Dien Trinh,Navneet Mander,Roger Chen,Nolan Desa,Mireya Diaz-Insua,Mani Menon,Craig Rogers,,,,,,,,,,,
1289,Spontaneous Recovery of Spermatogenesis after Varicocele Repair in Non-obstructive Azoospermia,http://www.siucongress.org/eipdf/siu2012Abstract01629.pdf,Mohammed Kamal,Eid Elsherif,,,,,,,,,,,,,,,,,,
1291,Testicular Catch Up Following Adolescent Varicocele Repair,http://www.siucongress.org/eipdf/siu2012Abstract01631.pdf,Mohammed Kamal,Eid Elsherif,,,,,,,,,,,,,,,,,,
1292,Androgen Replacement Therapy Improved High-Molecular Weight Adiponection Status in Patients with Late-Onset Hypogonadism,http://www.siucongress.org/eipdf/siu2012Abstract01632.pdf,Hiroyuki Konaka,Kazuhiro Sugimoto,Kazuyoshi Shigehara,Astushi Mizokami,Eitetsu Koh,Mikio Namiki,,,,,,,,,,,,,,
1293,Sensory Disturbance of the Bladder Is an Important Determinant of Detrusor Overactivity in Severe BOO Patients,http://www.siucongress.org/eipdf/siu2012Abstract01633.pdf,Akihiro Yanagiuchi,Hideaki Miyake,Takahiro Haraguchi,Kazushi Tanaka,Masato Fujisawa,,,,,,,,,,,,,,,
1297,Priapism: A Review of 113 Cases Seen Over 25 Years at the Lagos University Teaching Hospital,http://www.siucongress.org/eipdf/siu2012Abstract01637.pdf,Olugbenga Adetayo,,,,,,,,,,,,,,,,,,,
1300,Effect of Alfuzosin in Preventing Double-J Stent Related Morbidity: A Prospective Randomized Study,http://www.siucongress.org/eipdf/siu2012Abstract01644.pdf,Sudhir Khanna,Sanjay Mittal,Yusuf Saifee,Manu Gupta,S.N. Wadhwa,,,,,,,,,,,,,,,
1302,"Peripheral Zone Volume, Density, Ratio and Its Relation to Prostate Cancer and BPH",http://www.siucongress.org/eipdf/siu2012Abstract01646.pdf,Simon Robinson,Omer Karim,Marc Laniado,Hanif Motiwala,,,,,,,,,,,,,,,,
1303,The Role of Maintenance Systemic Chemotherapy for Urothelial Carcinoma,http://www.siucongress.org/eipdf/siu2012Abstract01647.pdf,Keita Minami,Takahiro Oosawa,Makoto Azumi,Toru Harabayashi,Satoshi Nagamori,,,,,,,,,,,,,,,
1310,Laparoscopic Cryoablation of Small Renal Tumours in the Elderly: Age Should not Be a Factor,http://www.siucongress.org/eipdf/siu2012Abstract01654.pdf,Archana Fernando,Amr Emara,Ruchard Hindley,Neil Barber,,,,,,,,,,,,,,,,
1311,The Learning Curve for Renal Surgery in a Twin Unit Cancer Centre in Surrey: Six Years' Experience,http://www.siucongress.org/eipdf/siu2012Abstract01655.pdf,Archana Fernando,Amr Emara,Richard Hindley,Neil Barber,,,,,,,,,,,,,,,,
1312,Are Non-invasive Urodynamic Penile Cuff Studies a Useful Tool in the One-Stop Clinic?,http://www.siucongress.org/eipdf/siu2012Abstract01656.pdf,Archana Fernando,Amr Emara,Neil Barber,,,,,,,,,,,,,,,,,
1313,Can PSA Density Predict Your Risk of Having Prostate Cancer?,http://www.siucongress.org/eipdf/siu2012Abstract01657.pdf,Archana Fernando,Bruce Montgomery,Simon Bott,,,,,,,,,,,,,,,,,
1314,The Continuous Evolution of the Greenlight Laser Photo-Selective Vaporisation of the Prostate: Better Outcomes with the XPS System,http://www.siucongress.org/eipdf/siu2012Abstract01658.pdf,Archana Fernando,Amr Emara,Neil Barber,,,,,,,,,,,,,,,,,
1320,Thulium Laser Prostatectomy versus Laparoscopic Retropubic Simple Prostatectomy in Patient with Voluminous Benign Prostatic Hyperplasia (BPH),http://www.siucongress.org/eipdf/siu2012Abstract01664.pdf,Jae Soo Kim,Sung Ryong Cho,Joon Beom Kwon,Yoon Hyung Lee,,,,,,,,,,,,,,,,
1321,External Validation of a Preoperative Nomogram in Predicting PSA Recurrence after Radical Prostatectomy,http://www.siucongress.org/eipdf/siu2012Abstract01665.pdf,Ayako Tanaka,Makoto Ohori,Ryo Iseki,Yoshihiro Nakagami,Riu Hamada,Yoshio Ohno,Jun Nakashima,Ryoichi Ikeda,Masaaki Tachibana,,,,,,,,,,,
1324,Cavernous Nerve Reconstruction after Transplantation to Rats of CD133+ Cells Derived from Human Bone Marrow,http://www.siucongress.org/eipdf/siu2012Abstract01668.pdf,Katsutoshi Miyamoto,Shogo Inoue,kenichiro Ikeda,Keisuke Hieda,Koichi shoji,Kanao Kobayashi,Mitsuru Kajiwara,Jun Teishima,Akio Matsubara,,,,,,,,,,,
1330,A Japanese Multi-Institutional Questionnaire Survey On the Use of Partial Nephrectomy,http://www.siucongress.org/eipdf/siu2012Abstract01674.pdf,Atsushi Sengiku,Tomomi Kamba,Takeshi Takahashi,Yu Miyazaki,Harutake Sawazaki,Koji Yoshimura,Keiji Ogura,Osamu Ogawa,,,,,,,,,,,,
1331,Role of TNF-Related Apoptosis Inducing Ligand (TRAIL) in Pathogenesis of Varicocele-Induced Testicular Dysfunction,http://www.siucongress.org/eipdf/siu2012Abstract01675.pdf,Orcun Celik,Omer Kutlu,Merih Tekcan,Ciler Celik-Ozenci,Ismail Turker Koksal,,,,,,,,,,,,,,,
1332,Grasperless Percutaneous Nephrolithotomy in Complete Supine Position,http://www.siucongress.org/eipdf/siu2012Abstract01680.pdf,Hodein Karami,Babak Javanmard,Mohammad Yaghoobi,Reza Mohammadi,Behzad Lotfi,Amin Hasanzadeh Haddad,Alireza Bagher Tabrizi,,,,,,,,,,,,,
1333,Emergency Laparoscopic Orchiectomy for Torsion of Intra-Abdominal Testicular Torsion: A Case Report,http://www.siucongress.org/eipdf/siu2012Abstract01681.pdf,Hodein Karami,Babak Javanmard,Mohammad Yaghoobi,Reza Mohammadi,Behzad Lotfi,Amin Hasanzadeh Haddad,,,,,,,,,,,,,,
1341,Percutaneous Renal Stones Extraction Using Suction Through the Nephroscope,http://www.siucongress.org/eipdf/siu2012Abstract01689.pdf,Khalil Bazine,Mohammed Asseban,Abdelghani Ammani,Rachid Zaini,Mohammed Alami,Amoqran Beddouch,Mohammed Lezrek,,,,,,,,,,,,,
1342,Extranodal Extension Is a Powerful Prognostic Factor in Bladder Cancer Patients with Lymph Node Metastasis,http://www.siucongress.org/eipdf/siu2012Abstract01690.pdf,Eugene Cha,Harun Fajkovic,Claudio Jeldres,Brian Robinson,Michael Rink,Robert Svatek,Giacomo Novara,Siamak Daneshmand,Yair Lotan,Shahrokh Shariat,,,,,,,,,,
1343,Impact of ABO Compatibility in Elderly Kidney Transplant Recipients,http://www.siucongress.org/eipdf/siu2012Abstract01691.pdf,Takaaki Kimura,Takashi Yagisawa,Nobuo Ishikawa,Yasunaru Sakuma,Takehito Fujiwara,Akinori Nukui,Masahiro Yashi,,,,,,,,,,,,,
1344,Disease-Free Survival as a Surrogate for Overall Survival in Upper Tract Urothelial Carcinoma,http://www.siucongress.org/eipdf/siu2012Abstract01692.pdf,Eugene Cha,Harun Fajkovic,Evanguelos Xylinas,Michael Rink,Armin Pycha,Vitaly Margulis,Jay Raman,Karim Bensalah,Guru Sonpavde,Shahrokh Shariat,,,,,,,,,,
1345,The Accuracy of Observer-Interpreted Retrograde Urethrography in the Diagnosis and Staging of Anterior Urethral Stricture Disease,http://www.siucongress.org/eipdf/siu2012Abstract01693.pdf,Phil Bach,Keith Rourke,,,,,,,,,,,,,,,,,,
1346,Long-Term Efficacy and Safety of Photoselective Vaporization of the Prostate: Results at 5 Years,http://www.siucongress.org/eipdf/siu2012Abstract01694.pdf,Hiroyuki Nomura,Akito Yamaguchi,Narihito Seki,Seiji Naito,,,,,,,,,,,,,,,,
1347,Efficacy of Combination Therapy with Tamsulosin and Tenoxicam in the Management of Lower Urinary Tract Symptoms Due to Benign Prostatic Hyperplasia (BPH),http://www.siucongress.org/eipdf/siu2012Abstract01695.pdf,Abdullahi Abdulwahab-Ahmed,Ismaila A Mungadi,Venyir M Ramyil,Nuhu K Dakum,,,,,,,,,,,,,,,,
1351,Does a Concomitant Hydronephrosis Affect the Success Rates of SWL Applied in Ureteral Stones?,http://www.siucongress.org/eipdf/siu2012Abstract01699.pdf,Sami Uguz,Ferhat Ates,Ercan Malkoc,Hasan Soydan,Furkan Dursun,Temucin Senkul,Kadir Baykal,,,,,,,,,,,,,
1352,Corpus Cavernosum Electromyographic Parameters in Men with Preserved Erectile Function,http://www.siucongress.org/eipdf/siu2012Abstract01700.pdf,Sasa Vojinov,Ivan Levakov,Dimitrije Jeremic,Nebojsa Dejanovic,Srdjan Zivojinov,Jasenko Djozic,Goran Marusic,,,,,,,,,,,,,
1354,Etiology and Management of Acute Urinary Retention in Female Patients,http://www.siucongress.org/eipdf/siu2012Abstract01702.pdf,Nuzhat Faruqui,Mehwash Nadeem,Tahir Yaseen,,,,,,,,,,,,,,,,,
1355,Clinical Presentation and Practice Patterns in the Treatment of Interstitial Cystitis: A Clinical Audit,http://www.siucongress.org/eipdf/siu2012Abstract01703.pdf,Nuzhat Faruqui,Wajahat Aziz,syed Johar Raza,,,,,,,,,,,,,,,,,
1357,Percutaneous Renal Displacement Using the Needle Technique,http://www.siucongress.org/eipdf/siu2012Abstract01705.pdf,Abdelghani Ammani,Mohammed Asseban,Khalil Bazine,Mohammed Alami,El Hassan Kasmaoui,Amoqran Beddouch,Mohammed Lezrek,,,,,,,,,,,,,
1362,Clinical Reliability on EORTC Risk Tables for Recurrence of Non-Muscle Invasive Bladder Cancer in Japanese Patients,http://www.siucongress.org/eipdf/siu2012Abstract01710.pdf,Masashi Nakayama,Ken Takeda,Yujiro Hayashi,Naoki Miyago,Yuiichiro Yamaguchi,Yasuyuki Arai,Kenichi Kakimoto,Kazuo Nishimura,,,,,,,,,,,,
1363,The Low Trans-scrotal Orchidopexy for Undescended Testes,http://www.siucongress.org/eipdf/siu2012Abstract01711.pdf,Masayuki Takahashi,Masatsugu Komori,Tomokazu Senzaki,Tomoya Fukawa,Masahiko Takemura,Yasuyo Yamamoto,Kunihisa Yamaguchi,Hirofumi Izaki,Tomoharu Fukumori,Hiroomi Kanayama,,,,,,,,,,
1364,Asymptomatic Small (<5mm) Distal Ureteric Calculi Do not Need Follow-Up,http://www.siucongress.org/eipdf/siu2012Abstract01712.pdf,Stephen Mark,Sharryn Jowitt,Stefan Antoniou,,,,,,,,,,,,,,,,,
1366,A Systematic Review: Are MR Targeted Biopsies as Efficient as Standard TRUS Biopsies in the Detection of Clinically Significant Prostate Cancer?,http://www.siucongress.org/eipdf/siu2012Abstract01714.pdf,Caroline Moore,Nicola Robertson,Nasr Arsanious,Thomas Middleton,Samir Taneja,Arnauld Villers,Laurence Klotz,Mark Emberton,,,,,,,,,,,,
1369,Rate of Urine Positive Culture and Double-J Catheters Bacterial Colonization on the Basis of Bacteria DNA Analysis,http://www.siucongress.org/eipdf/siu2012Abstract01717.pdf,Rafal Klis,Sylwia Szymkowiak,Adam Madej,Ewa Forma,Magdalena Brys,Marek Lipinski,Waldemar Rozanski,,,,,,,,,,,,,
1373,Optical Internal Urethrotomy Revisited: The Modified Way I Do it: Khanna's Technique,http://www.siucongress.org/eipdf/siu2012Abstract01721.pdf,Sudhir Khanna,Sanjay Mittal,,,,,,,,,,,,,,,,,,
1374,Intravenous Cefuroxime: Does It Improve the Efficacy of Ciprofloxacin in the Prevention of Infectious Complications Following Transrectal Prostate Biopsy? A Prospective Comparative Study,http://www.siucongress.org/eipdf/siu2012Abstract01722.pdf,Khalid Al Rumaihi,Ahmad Majzoub,Nagy Younes,,,,,,,,,,,,,,,,,
1375,The Validity of CAPRA Score in Korean Patients,http://www.siucongress.org/eipdf/siu2012Abstract01723.pdf,Hong-Sup Kim,Ki-Taek Seong,Se-Young Kim,Han-Kwon Kim,Chang-Myun Park,Jong-Yeon Park,,,,,,,,,,,,,,
1379,Prostatic Abscess Management Revisited in 2012: Transrectal Ultrasound Guided Aspiration of Prostatic Abscess Under Local Anesthesia: Ganga Ram Needle,http://www.siucongress.org/eipdf/siu2012Abstract01727.pdf,Sudhir Khanna,Sanjay Mittal,,,,,,,,,,,,,,,,,,
1380,Clinical Significance of Neoadjuvant Combined Androgen Blockade Before I-125 Prostate Brachytherapy in Patients with Localized Prostate Cancer,http://www.siucongress.org/eipdf/siu2012Abstract01728.pdf,Tomoharu Fukumori,Hiroyoshi Nakatsuji,Tomoichi Senzaki,Tomoya Fukawa,Masahiko Takemura,Yasuyo Yamamoto,Kunihisa Yamaguchi,HIrofumi Izaki,Masayuki Takahashi,Hiro-omi Kanayama,,,,,,,,,,
1381,To Evaluate the Current Role of DNA PCR in the Early Diagnosis of Genitourinary Tuberculosis: The New Gold Standard for Diagnosis,http://www.siucongress.org/eipdf/siu2012Abstract01729.pdf,Sudhir Khanna,Sanjay Mittal,,,,,,,,,,,,,,,,,,
1384,Renal Carbuncle with Renal Vein and Inferior Vena Cava Thrombosis: Managed Conservatively by Novel Technique,http://www.siucongress.org/eipdf/siu2012Abstract01732.pdf,Sudhir Khanna,Sanjay Mittal,,,,,,,,,,,,,,,,,,
1385,Factors Resulting in Worsened Renal Function in Patients Undergoing Partial Nephrectomy,http://www.siucongress.org/eipdf/siu2012Abstract01733.pdf,Teck Tan Tan,Sing Joo Chia,Hwee Bing Kuik,Kian Tai Chong,,,,,,,,,,,,,,,,
1386,Is Partial Nephrectomy Suitable for Patients with More Co-morbidities?,http://www.siucongress.org/eipdf/siu2012Abstract01734.pdf,Kian Tai Chong,Teck Wei Tan,Hwee Bing Kuik,Sing Joo Chia,,,,,,,,,,,,,,,,
1389,Day Surgery Bipolar Plasmakinetic Transurethral Resection of the Prostate (pk-TURP): A 5-Year Prospective Study,http://www.siucongress.org/eipdf/siu2012Abstract01737.pdf,Woon Tsang,Wei Jin Chua,David Consigliere,,,,,,,,,,,,,,,,,
1390,PSA and PSAD Cutoff Point to Detect Prostate Cancer in Indonesian Men,http://www.siucongress.org/eipdf/siu2012Abstract01738.pdf,Anies Shahab,Soenarjo Hardjowijoto,Wahjoe Djatisoesanto,Doddy Soebadi,,,,,,,,,,,,,,,,
1391,Long-Term Results of Photoselective Vaporization of the Prostate (PVP): The Largest Evaluation in the Czech Republic,http://www.siucongress.org/eipdf/siu2012Abstract01739.pdf,Jiri Klecka,Alzbeta Sobrova,Daniela Kovarova,Milan Hora,Viktor Eret,Petr Stransky,Tomas Urge,,,,,,,,,,,,,
1394,Selective Dorsal Rhizotomy and Bladder Function in Children with Cerebral Palsy,http://www.siucongress.org/eipdf/siu2012Abstract01742.pdf,Ka Fung Peter Chiu,Cheong Yu,Tang Yu Lam,Miu Ling Li,Peggy Sau Kwan Chu,Chi Wai Man,,,,,,,,,,,,,,
1395,Botulinum-A Toxin Intravesical Injection in Neurogenic and Nonneurogenic Bladder Disorders: KFSH-D Experience,http://www.siucongress.org/eipdf/siu2012Abstract01743.pdf,Fadi Darwiche,Mohammed Gomha,Adel Al Dayel,Riyad Al Mousa,,,,,,,,,,,,,,,,
1396,BPH Patients Treated with Phytotherapy: Results at 6 Months,http://www.siucongress.org/eipdf/siu2012Abstract01744.pdf,Charles Taieb,Marie Auges,Fabienne Cabanac,,,,,,,,,,,,,,,,,
1397,Posterior Tibial Nerve Stimulation (PTNS) for Treatment of Non-Neurogenic Detrusor Overactivity and Chronic Pelvic Pain,http://www.siucongress.org/eipdf/siu2012Abstract01745.pdf,Mohammed Aggamy,Mohammed Gomha,Adel Al Dayel,Riyad Al Mousa,,,,,,,,,,,,,,,,
1399,Patients with BPH: Results at 6 Months with Phytotherapy vs Other Treatments,http://www.siucongress.org/eipdf/siu2012Abstract01747.pdf,Charles Taieb,Fabienne Cabanac,,,,,,,,,,,,,,,,,,
1400,"Patients with Urinary Disorders, Evocative of BPH: What Are Their Expectations?",http://www.siucongress.org/eipdf/siu2012Abstract01748.pdf,Charles Taieb,Fabienne Cabanac,,,,,,,,,,,,,,,,,,
1401,Teaching Radical Perineal Prostatectomy in Sub-Saharan Africa: A Minimally Invasive and Cost-Effective Approach to Treating a Malignant Epidemic,http://www.siucongress.org/eipdf/siu2012Abstract01749.pdf,Albert Ruenes,,,,,,,,,,,,,,,,,,,
1402,Enhanced Antiproliferative Effect of Combination of D-fraction and Vitamin K3 in Bladder Cancer Cells,http://www.siucongress.org/eipdf/siu2012Abstract01750.pdf,Sensuke Konno,Bobby Alexander,Andrew Fishman,Majid Eshghi,Muhammad Choudhury,,,,,,,,,,,,,,,
1403,The Mobile Surgical Simulator: Views of Junior Surgical Trainees,http://www.siucongress.org/eipdf/siu2012Abstract01751.pdf,Christopher Buckle,Wasim Mahmalji,Jeremy Nettleton,Yih Chyn Phan,Munir Ahmed,,,,,,,,,,,,,,,
1404,Effect of Positive Surgical Margin on Biochemical Recurrence and Overall Survival After Radical Prostatectomy: Median Long-Term Results,http://www.siucongress.org/eipdf/siu2012Abstract01752.pdf,Emre Huri,Yasin Aydogmus,Mümtaz Dadali,Arif Aydin,Arif Demirbas,Levent Emir,Cankon Germiyanoglu,,,,,,,,,,,,,
1405,Significance of Surgical Margin in Patients with Clinical Localized Prostate Carcinoma Who Underwent Radical Prostatectomy,http://www.siucongress.org/eipdf/siu2012Abstract01753.pdf,Emre Huri,Yasin Aydogmus,Mümtaz Dadali,Arif Aydin,Arif Demirbas,Levent Emir,Cankon Germiyanoglu,,,,,,,,,,,,,
1406,Prostate Vaporization Using the XPS 180W GreenLight System: Have We Now Reached the 'Tipping Point' in the Challenge to Succeed TURP?,http://www.siucongress.org/eipdf/siu2012Abstract01754.pdf,Amr Emara,Archana S Fernando,Shahid Khan,Neil Kotecha,Richard Hindley,,,,,,,,,,,,,,,
1407,Significance of Age and Comorbidity in Management Decision-Making in Early Stage Prostate Cancer,http://www.siucongress.org/eipdf/siu2012Abstract01755.pdf,Jeong Oh,John Davis,Karen Hoffman,Sijin Wen,Jeri Kim,,,,,,,,,,,,,,,
1408,"Prevalence and Characteristics of Prostate Cancer Among Participants of Community-Based Screening in Lagos, Nigeria",http://www.siucongress.org/eipdf/siu2012Abstract01756.pdf,Stephen Ikuerowo,Olufunmilade Omisanjo,Muftau Bioku,Michael Ajala,Victor Mordi,Julius Esho,,,,,,,,,,,,,,
1410,How Does Circumcision Prevent Prostate Cancer and Could Understanding Why Reduce False Positive PSA Screening Tests?,http://www.siucongress.org/eipdf/siu2012Abstract01758.pdf,Tim Oliver,,,,,,,,,,,,,,,,,,,
1411,Radical Prostatectomy (RP) with Extended Pelvic Lymphadenectomy (EPLND) For pT3b-T4 Prostate Cancer (PCa): Long-Term Results of a Single Centre,http://www.siucongress.org/eipdf/siu2012Abstract01759.pdf,Maurizio Brausi,Giuseppe De Luca,,,,,,,,,,,,,,,,,,
1412,Delirium in Elderly Patients Hospitalized and Undergoing Urologic Surgery: Incidence and Predictive Role of Multidimensional Geriatric Evaluation  (MGE) to Define a High-Risk Population and Prevent Co,http://www.siucongress.org/eipdf/siu2012Abstract01760.pdf,Maurizio Brausi,Giuseppe De Luca,Lucia Bergamini,,,,,,,,,,,,,,,,,
1413,Extraperitoneal Retrograde Radical Cystectomy (RC): the Ideal Approach for Octogenarians with Invasive Bladder Cancer (BC) Who Need Surgery: Long-Term Outcomes,http://www.siucongress.org/eipdf/siu2012Abstract01761.pdf,Maurizio Brausi,Giuseppe De Luca,,,,,,,,,,,,,,,,,,
1414,Can Urinary Neurotrophins Be Used to Monitor OAB Symptoms?,http://www.siucongress.org/eipdf/siu2012Abstract01762.pdf,Tiago Antunes-Lopes,Rui Pinto,Sérgio Barros,Francisco Botelho,Célia Cruz,Francisco Cruz,Carlos Silva,,,,,,,,,,,,,
1415,Pure Laparoendoscopic Single Site Extraperitoneal Radical Prostatectomy with Mean 16 Months' Follow-Up: A Chinese Institution Experience,http://www.siucongress.org/eipdf/siu2012Abstract01763.pdf,Abai Xu,Hulin Li,Shaobo Zheng,Chunxiao Liu,,,,,,,,,,,,,,,,
1416,Laparoendoscopic Single-Site Radical Cystectomy with 18 Months Follow-Up: Experience from a Chinese Center,http://www.siucongress.org/eipdf/siu2012Abstract01764.pdf,Abai Xu,Hulin Li,Shaobo Zheng,Chunxiao Liu,,,,,,,,,,,,,,,,
1418,Enucleation of the Prostate with Diode Laser: A Novel Technique Differs from HoLEP,http://www.siucongress.org/eipdf/siu2012Abstract01766.pdf,Abai Xu,Binshen Chen,Hulin Li,Shaobo Zheng,Chunxiao Liu,,,,,,,,,,,,,,,
1421,S100A9 and EGFR Gene Signatures Predict Disease Progression in Bladder Cancer Patients after Chemotherapy,http://www.siucongress.org/eipdf/siu2012Abstract01769.pdf,Wun-Jae Kim,Won Tae Kim,Chunri Yan,Yong-June Kim,Seok Joong Yun,Sang-Cheol Lee,,,,,,,,,,,,,,
1422,Anesthesia with Prostate Biopsy,http://www.siucongress.org/eipdf/siu2012Abstract01770.pdf,Reza Zare,Rolf Hagen,,,,,,,,,,,,,,,,,,
